Date,Close
7/18/2022 16:00:00,61.65
7/19/2022 16:00:00,62.53
7/20/2022 16:00:00,61.5
7/21/2022 16:00:00,61.36
7/22/2022 16:00:00,61.59
7/25/2022 16:00:00,62.19
7/26/2022 16:00:00,63.21
7/27/2022 16:00:00,63.01
7/28/2022 16:00:00,64.06
7/29/2022 16:00:00,64.17
8/1/2022 16:00:00,64.52
8/2/2022 16:00:00,63.64
8/3/2022 16:00:00,63.92
8/4/2022 16:00:00,63.67
8/5/2022 16:00:00,63.38
8/8/2022 16:00:00,62.97
8/9/2022 16:00:00,63.05
8/10/2022 16:00:00,63.65
8/11/2022 16:00:00,63.22
8/12/2022 16:00:00,63.7
8/15/2022 16:00:00,64.5
8/16/2022 16:00:00,65.03
8/17/2022 16:00:00,64.88
8/18/2022 16:00:00,65.22
8/19/2022 16:00:00,65.17
8/22/2022 16:00:00,64.2
8/23/2022 16:00:00,64.27
8/24/2022 16:00:00,64.36
8/25/2022 16:00:00,64.67
8/26/2022 16:00:00,63.11
8/29/2022 16:00:00,62.73
8/30/2022 16:00:00,62.15
8/31/2022 16:00:00,61.71
9/1/2022 16:00:00,62
9/2/2022 16:00:00,61.15
9/6/2022 16:00:00,61.18
9/7/2022 16:00:00,62.31
9/8/2022 16:00:00,62.12
9/9/2022 16:00:00,62.32
9/12/2022 16:00:00,62.5
9/13/2022 16:00:00,60.47
9/14/2022 16:00:00,60.79
9/15/2022 16:00:00,59.53
9/16/2022 16:00:00,59.54
9/19/2022 16:00:00,59.99
9/20/2022 16:00:00,59.9
9/21/2022 16:00:00,59.4
9/22/2022 16:00:00,59.26
9/23/2022 16:00:00,58.6
9/26/2022 16:00:00,57.87
9/27/2022 16:00:00,56.38
9/28/2022 16:00:00,56.98
9/29/2022 16:00:00,56.57
9/30/2022 16:00:00,56.02
10/3/2022 16:00:00,56.65
10/4/2022 16:00:00,56.78
10/5/2022 16:00:00,56.24
10/6/2022 16:00:00,55.03
10/7/2022 16:00:00,54.51
10/10/2022 16:00:00,54.39
10/11/2022 16:00:00,54.48
10/12/2022 16:00:00,55.14
10/13/2022 16:00:00,55.87
10/14/2022 16:00:00,54.98
10/17/2022 16:00:00,55.69
10/18/2022 16:00:00,56.44
10/19/2022 16:00:00,55.96
10/20/2022 16:00:00,55.08
10/21/2022 16:00:00,55.96
10/24/2022 16:00:00,57.57
10/25/2022 16:00:00,58.95
10/26/2022 16:00:00,59.39
10/27/2022 16:00:00,59.53
10/28/2022 16:00:00,60.76
10/31/2022 16:00:00,59.85
11/1/2022 16:00:00,59.64
11/2/2022 16:00:00,58.81
11/3/2022 16:00:00,58.78
11/4/2022 16:00:00,59.26
11/7/2022 16:00:00,59.49
11/8/2022 16:00:00,59.6
11/9/2022 16:00:00,58.77
11/10/2022 16:00:00,60.88
11/11/2022 16:00:00,61.32
11/14/2022 16:00:00,60.73
11/15/2022 16:00:00,60.63
11/16/2022 16:00:00,60.52
11/17/2022 16:00:00,60.71
11/18/2022 16:00:00,61.14
11/21/2022 16:00:00,62.08
11/22/2022 16:00:00,62.35
11/23/2022 16:00:00,62.63
11/25/2022 13:00:00,62.69
11/28/2022 16:00:00,62.7
11/29/2022 16:00:00,62.48
11/30/2022 16:00:00,63.61
12/1/2022 16:00:00,63.79
12/2/2022 16:00:00,64.35
12/5/2022 16:00:00,63.47
12/6/2022 16:00:00,63.44
12/7/2022 16:00:00,63.54
12/8/2022 16:00:00,63.81
12/9/2022 16:00:00,63.14
12/12/2022 16:00:00,63.97
12/13/2022 16:00:00,63.99
12/14/2022 16:00:00,63.99
12/15/2022 16:00:00,63.11
12/16/2022 16:00:00,62.75
12/19/2022 16:00:00,62.84
12/20/2022 16:00:00,62.79
12/21/2022 16:00:00,63.8
12/22/2022 16:00:00,63.34
12/23/2022 16:00:00,63.82
12/27/2022 16:00:00,64.21
12/28/2022 16:00:00,63.57
12/29/2022 16:00:00,63.95
12/30/2022 16:00:00,63.61
1/3/2023 16:00:00,62.95
1/4/2023 16:00:00,62.92
1/5/2023 16:00:00,62.2
1/6/2023 16:00:00,63.4
1/9/2023 16:00:00,62.61
1/10/2023 16:00:00,62.13
1/11/2023 16:00:00,62.01
1/12/2023 16:00:00,61.21
1/13/2023 16:00:00,61.43
1/17/2023 16:00:00,61.68
1/18/2023 16:00:00,59.81
1/19/2023 16:00:00,59.72
1/20/2023 16:00:00,60.08
1/23/2023 16:00:00,60.23
1/24/2023 16:00:00,60.55
1/25/2023 16:00:00,60.93
1/26/2023 16:00:00,60.81
1/27/2023 16:00:00,60.49
1/30/2023 16:00:00,60.64
1/31/2023 16:00:00,61.32
2/1/2023 16:00:00,61.33
2/2/2023 16:00:00,60.28
2/3/2023 16:00:00,59.83
2/6/2023 16:00:00,60.17
2/7/2023 16:00:00,60.07
2/8/2023 16:00:00,59.72
2/9/2023 16:00:00,59.62
2/10/2023 16:00:00,59.62
2/13/2023 16:00:00,60.6
2/14/2023 16:00:00,59.59
2/15/2023 16:00:00,59.59
2/16/2023 16:00:00,59.22
2/17/2023 16:00:00,60.12
2/21/2023 16:00:00,59.8
2/22/2023 16:00:00,59.98
2/23/2023 16:00:00,60.09
2/24/2023 16:00:00,59.84
2/27/2023 16:00:00,59.82
2/28/2023 16:00:00,59.51
3/1/2023 16:00:00,58.86
3/2/2023 16:00:00,59.72
3/3/2023 16:00:00,59.44
3/6/2023 16:00:00,60.36
3/7/2023 16:00:00,60.01
3/8/2023 16:00:00,60.04
3/9/2023 16:00:00,59.46
3/10/2023 16:00:00,59.21
3/13/2023 16:00:00,59.81
3/14/2023 16:00:00,60.03
3/15/2023 16:00:00,60.43
3/16/2023 16:00:00,60.3
3/17/2023 16:00:00,60.02
3/20/2023 16:00:00,60.6
3/21/2023 16:00:00,60.32
3/22/2023 16:00:00,60.05
3/23/2023 16:00:00,59.92
3/24/2023 16:00:00,60.9
3/27/2023 16:00:00,61.35
3/28/2023 16:00:00,61.42
3/29/2023 16:00:00,61.86
3/30/2023 16:00:00,61.85
3/31/2023 16:00:00,62.03
4/3/2023 16:00:00,62.4
4/4/2023 16:00:00,62.21
4/5/2023 16:00:00,62.8
4/6/2023 16:00:00,62.84
4/10/2023 16:00:00,62.69
4/11/2023 16:00:00,62.58
4/12/2023 16:00:00,62.69
4/13/2023 16:00:00,63.15
4/14/2023 16:00:00,63.05
4/17/2023 16:00:00,63.46
4/18/2023 16:00:00,63.56
4/19/2023 16:00:00,63.68
4/20/2023 16:00:00,63.96
4/21/2023 16:00:00,64.05
4/24/2023 16:00:00,63.95
4/25/2023 16:00:00,63.85
4/26/2023 16:00:00,63.55
4/27/2023 16:00:00,63.68
4/28/2023 16:00:00,64.15
5/1/2023 16:00:00,64.3
5/2/2023 16:00:00,64.01
5/3/2023 16:00:00,63.65
5/4/2023 16:00:00,63.72
5/5/2023 16:00:00,64.02
5/8/2023 16:00:00,63.92
5/9/2023 16:00:00,63.39
5/10/2023 16:00:00,63.5
5/11/2023 16:00:00,63.86
5/12/2023 16:00:00,64.11
5/15/2023 16:00:00,63.94
5/16/2023 16:00:00,63.22
5/17/2023 16:00:00,63.15
5/18/2023 16:00:00,62.8
5/19/2023 16:00:00,62.83
5/22/2023 16:00:00,61.51
5/23/2023 16:00:00,61.4
5/24/2023 16:00:00,60.88
5/25/2023 16:00:00,60.41
5/26/2023 16:00:00,60.26
5/30/2023 16:00:00,59.78
5/31/2023 16:00:00,59.66
6/1/2023 16:00:00,60
6/2/2023 16:00:00,61.16
6/5/2023 16:00:00,60.75
6/6/2023 16:00:00,60.31
6/7/2023 16:00:00,60.22
6/8/2023 16:00:00,60.37
6/9/2023 16:00:00,60.47
6/12/2023 16:00:00,60.21
6/13/2023 16:00:00,60.45
6/14/2023 16:00:00,60.86
6/15/2023 16:00:00,61.23
6/16/2023 16:00:00,61.67
6/20/2023 16:00:00,61.26
6/21/2023 16:00:00,61.43
6/22/2023 16:00:00,61.85
6/23/2023 16:00:00,61.2
6/26/2023 16:00:00,61.22
6/27/2023 16:00:00,61.09
6/28/2023 16:00:00,60.52
6/29/2023 16:00:00,60.02
6/30/2023 16:00:00,60.22
7/3/2023 13:00:00,60.58
7/5/2023 16:00:00,61.03
7/6/2023 16:00:00,60.56
7/7/2023 16:00:00,59.76
7/10/2023 16:00:00,59.31
7/11/2023 16:00:00,59.52
7/12/2023 16:00:00,59.84
7/13/2023 16:00:00,60.35
7/14/2023 16:00:00,60.9
7/17/2023 16:00:00,60.81
7/18/2023 16:00:00,60.57
7/19/2023 16:00:00,61.64
7/20/2023 16:00:00,62.39
7/21/2023 16:00:00,62.44
7/24/2023 16:00:00,62.46
7/25/2023 16:00:00,62.25
7/26/2023 16:00:00,63.05
7/27/2023 16:00:00,62.44
7/28/2023 16:00:00,62.48
7/31/2023 16:00:00,61.93
8/1/2023 16:00:00,61.77
8/2/2023 16:00:00,61.96
8/3/2023 16:00:00,61.64
8/4/2023 16:00:00,60.71
8/7/2023 16:00:00,61.19
8/8/2023 16:00:00,60.92
8/9/2023 16:00:00,61.06
8/10/2023 16:00:00,60.92
8/11/2023 16:00:00,61.17
8/14/2023 16:00:00,60.88
8/15/2023 16:00:00,60.47
8/16/2023 16:00:00,60.48
8/17/2023 16:00:00,60.61
8/18/2023 16:00:00,60.95
8/21/2023 16:00:00,60.43
8/22/2023 16:00:00,60.06
8/23/2023 16:00:00,60.27
8/24/2023 16:00:00,60.11
8/25/2023 16:00:00,60.39
8/28/2023 16:00:00,60.56
8/29/2023 16:00:00,60.5
8/30/2023 16:00:00,60.47
8/31/2023 16:00:00,59.83
9/1/2023 16:00:00,59.31
9/5/2023 16:00:00,58.82
9/6/2023 16:00:00,58.78
9/7/2023 16:00:00,58.33
9/8/2023 16:00:00,58.33
9/11/2023 16:00:00,58.88
9/12/2023 16:00:00,58.3
9/13/2023 16:00:00,58.44
9/14/2023 16:00:00,58.46
9/15/2023 16:00:00,57.94
9/18/2023 16:00:00,58.3
9/19/2023 16:00:00,58.18
9/20/2023 16:00:00,58.44
9/21/2023 16:00:00,57.54
9/22/2023 16:00:00,57.6
9/25/2023 16:00:00,57
9/26/2023 16:00:00,56.53
9/27/2023 16:00:00,55.95
9/28/2023 16:00:00,55.81
9/29/2023 16:00:00,55.98
10/2/2023 16:00:00,55.48
10/3/2023 16:00:00,54.88
10/4/2023 16:00:00,55.04
10/5/2023 16:00:00,52.38
10/6/2023 16:00:00,53.14
10/9/2023 16:00:00,52.88
10/10/2023 16:00:00,54.03
10/11/2023 16:00:00,53.71
10/12/2023 16:00:00,52.81
10/13/2023 16:00:00,52.89
10/16/2023 16:00:00,53.43
10/17/2023 16:00:00,54.07
10/18/2023 16:00:00,54.05
10/19/2023 16:00:00,54.35
10/20/2023 16:00:00,54.57
10/23/2023 16:00:00,54.08
10/24/2023 16:00:00,55.64
10/25/2023 16:00:00,56.12
10/26/2023 16:00:00,55.78
10/27/2023 16:00:00,55.24
10/30/2023 16:00:00,56.15
10/31/2023 16:00:00,56.49
11/1/2023 16:00:00,56.44
11/2/2023 16:00:00,57.09
11/3/2023 16:00:00,56.74
11/6/2023 16:00:00,56.97
11/7/2023 16:00:00,57.18
11/8/2023 16:00:00,57.09
11/9/2023 16:00:00,56.66
11/10/2023 16:00:00,56.72
